Sr.No.,REGION,ZONE,CIRCLE,DIVISION,SUB-DIVISION,BU,SS NO,SS NAME,FED NO,FEEDER NAME,DTC CODE,DTC_NAME,CAPACITY KVA,POLE_NO_FROM_STN,NODE NUMBER,NO_OF_POLES_FR_NODE,METER INSTALLED,METER NUMBER,METER CT RATIO,CONNECTED CT RATIO,METER PT RATIO,CONNECTED PT RATIO,METER WORKING,CURRENT READING,LATITUDE,LONGITUDE,SURVEY DONE BY,UPLOADED ON,NEW DTC,IS IT NODE
639,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256098,Beldar,100,61,4,61,NO,-,,,,,YES,NO METER,20.0917148,74.0841635,2496011,08-06-2020 14:30,NO,YES
640,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256141,Chamakwadi,100,23,1,8,NO,-,,,,,YES,NO METER,20.0997536,74.0790426,2496011,08-06-2020 14:30,NO,YES
641,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256143,"Ghegade DP, Kundewadi",63,22,2,22,YES,053-11084824,200/5,200/5,NA,NA,YES,733548,20.102332,74.081823,2496011,08-06-2020 14:30,NO,YES
642,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256145,Haribhau Jangam,63,185,14,6,YES,053-10283841,NA,NA,NA,NA,NO,,20.0810987,74.1167729,2579278,25-06-2020 12:14,NO,YES
643,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256146,Ashok Kardile,100,153,8,13,YES,053-10283791,NA,NA,NA,NA,YES,258898,20.0881721,74.0943417,2579278,11-06-2020 12:51,NO,YES
644,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256147,Sandhan DP (14 No. Chari),100,182,13,27,YES,053-10283704,NA,NA,NA,NA,NO,,20.0844866,74.132616,2579278,25-06-2020 12:14,NO,YES
645,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256148,Shinde DP (14 No. Chari),100,203,16,1,NO,-,,,,,YES,NO METER,20.077196,74.1305687,2579278,25-06-2020 13:06,NO,YES
646,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184061,KUNDEWADI,207,NIPHAD AG                     ,4256149,Dhage DP,100,170,10,9,YES,053-1003879,NA,NA,NA,NA,NO,,20.0898502,74.1167604,2579278,04-07-2020 13:56,NO,YES
647,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2561015,rasalpur13(pawar),100,52,15,1,NO,-,,,,,NO,NO METER,20.0714046,74.1013027,2235871,31-05-2020 11:52,NO,YES
648,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2561031,rasalpur 14(bhatwara),63,28,5,1,YES,053-09172082,01-Jan,01-Jan,11KV/110V,11KV/110V,YES,60714,20.0654378,74.0973264,2235871,31-05-2020 11:52,NO,YES
649,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2561032,rasalpur 15(ice factory),63,19,4,0,YES,076-129729,01-Jan,01-Jan,11KV/110V,11KV/110V,NO,,20.0689269,74.1030236,2235871,31-05-2020 11:52,NO,YES
650,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2561038,jalgaon38(new gaothan),63,40,3,40,YES,053-¿¿¿¿¿¿¿¿,200/5,200/5,NA,NA,YES,911986,20.061951,74.112067,2495970,09-06-2020 13:00,NO,YES
651,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2561040,NEW PWD,100,48,14,1,NO,-,,,,,NO,NO METER,20.0727236,74.1029251,2235871,31-05-2020 11:52,NO,YES
652,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2561148,Beghar Wasti DP,100,77,20,1,NO,-,,,,,NO,NO METER,20.0790418,74.0963527,2235871,31-05-2020 11:52,NO,YES
653,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2561256,RAMRAJYA DP (PHATA),100,24,1,24,NO,-,,,,,YES,NO METER,20.0705234,74.1050088,2495970,09-06-2020 13:00,NO,YES
654,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,2563112,TRUPATI AGRO,200,28,5,1,YES,053-19236763,01-Jan,01-Jan,11KV/110V,11KV/110V,YES,42745,20.0654425,74.0972266,2235871,31-05-2020 11:52,NO,YES
655,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,4256169,GAOTHAN,100,68,17,3,NO,-,,,,,NO,NO METER,20.0753086,74.0974722,2235871,31-05-2020 11:52,NO,YES
656,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,4256177,I.T.I.,63,49,14,0,NO,-,,,,,NO,NO METER,20.0723196,74.1013131,2235871,31-05-2020 11:52,NO,YES
657,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,4256178,Kshirsagar GAS PUMP,63,59,17,5,YES,053-9151529,01-Jan,01-Jan,11KV/110V,11KV/110V,YES,35996,20.0725199,74.0968866,2235871,31-05-2020 11:52,NO,YES
658,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,4256200,GAOTHAN DP,100,34,2,34,NO,-,,,,,YES,NO METER,20.0773762,74.0988525,2495970,09-06-2020 13:00,NO,YES
659,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,4256203,P.W.D. DP,100,37,9,1,YES,057-4817109,01-Jan,01-Jan,11KV/110V,11KV/110V,NO,,20.0711515,74.1044174,2235871,31-05-2020 11:52,NO,YES
660,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),201,JALGAON GFSS                  ,4256274,Boys Hostel,63,35,9,0,YES,063-4837712,01-Jan,01-Jan,11KV/110V,11KV/110V,NO,,20.0715893,74.1048704,2235871,31-05-2020 11:52,NO,YES
661,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561005,jalgaon33(sunil wadghule),,77,,,YES,076-220947,01-Jan,100/5,11KV/110V,11KV/110V,NO,,20.0385555,74.1370251,2495970,15-06-2020 12:04,NO,NO
662,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561009,jalgaon34(valmik nagare),63,43,13,4,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,16-06-2020 11:54,NO,YES
663,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561021,ashok wadghule dp,,73,,,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 11:38,NO,NO
664,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561030,jalgaon 37(new kolhe),,75,18,75,YES,043-3009628,01-Jan,200/5,11KV/110V,11KV/110V,NO,,20.0385555,74.1370251,2495970,15-06-2020 11:38,NO,YES
665,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561122,Anil karad,,26,9,2,NO,-,,,,,YES,NO METER,20.063868,74.1113868,2495970,13-06-2020 11:56,NO,YES
666,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561123,sakharam karad,100,47,14,1,NO,-,,,,,YES,NO METER,20.0519851,74.1170406,2495970,13-06-2020 15:04,NO,YES
667,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561124,subhash karad near residance,100,56,16,2,NO,-,,,,,YES,NO METER,20.0548065,74.1196693,2495970,13-06-2020 15:04,NO,YES
668,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561146,BIROBA DP 100 KVA,,71,,,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 11:38,NO,NO
669,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2561258,Ravindra Pardeshi Dp,,8,4,2,NO,-,,,,,YES,NO METER,20.0705172,74.1050099,2495970,13-06-2020 11:56,NO,YES
670,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,2563009,PRAVIN KARAD 25 KVA,25,40,12,2,NO,-,,,,,YES,NO METER,20.0026166,74.119775,2495970,16-06-2020 11:54,NO,YES
671,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256190,Pralhad Patil dp,100,20,,,NO,-,,,,,YES,NO METER,20.0450665,74.1370251,2495970,13-06-2020 11:56,NO,NO
672,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256191,KALE DP JALGAON,,46,11,1,NO,-,,,,,YES,NO METER,20.053075,74.1166663,2109425,16-06-2020 11:35,NO,YES
673,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256192,MALAI DP JALGAON,100,60,,,NO,-,null,null,null,null,YES,NO METER,20.0551285,74.1247081,2495970,13-06-2020 15:04,NO,NO
674,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256193,KADAM DP KURUDGAON,100,53,,,NO,-,,,,,YES,NO METER,20.0565761,74.1180279,2495970,13-06-2020 15:04,NO,NO
675,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256197,Ramnath Kedar dp,100,65,,,NO,-,,,,,YES,NO METER,20.0451744,74.1368483,2495970,15-06-2020 11:38,NO,NO
676,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256199,MOHADIKAR DP jalganv,100,41,,,NO,-,,,,,YES,NO METER,20.0705134,74.105002,2495970,16-06-2020 11:54,NO,NO
677,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256202,Kolhe  DP,,75,,,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 13:07,NO,NO
678,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256205,RAYTE DP,,74,,,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 11:38,NO,NO
679,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256208,Vilas Rayte dp,,78,,,YES,076-005168,01-Jan,100/5,11KV/110V,11KV/110V,NO,,20.0385555,74.1370251,2495970,15-06-2020 12:04,NO,NO
680,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256209,hari karad jalgaon 21,100,64,,,YES,076-004831,01-Jan,100/5,11KV/110V,11KV/110V,NO,,20.0451744,74.1368483,2495970,15-06-2020 11:38,NO,NO
681,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256258,Karad D P,,45,11,3,NO,-,,,,,YES,NO METER,20.053772,74.1173582,2109425,16-06-2020 11:29,NO,YES
682,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256273,Parag DP jalgaon25,,80,,,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 12:04,NO,NO
683,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256281,Dhatrak,,68,,,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 11:38,NO,NO
684,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256282,kadwa subhash karad,63,84,18,2,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 12:25,NO,YES
685,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256283,surana dp,,79,,,NO,-,,,,,YES,NO METER,20.0385555,74.1370251,2495970,15-06-2020 12:04,NO,NO
686,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),202,B S  PATIL (JAL NIGHOJ)       ,4256284,Bhandare dp,,78,,,YES,076-005173,01-Jan,100/5,11KV/110V,11KV/110V,NO,,20.0385555,74.1370251,2495970,15-06-2020 12:04,NO,NO
687,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,2561128,Sangita Mogal,100,43,1,6,NO,-,,,,,YES,NO METER,20.0389508,74.1373921,2495970,10-06-2020 12:02,NO,YES
688,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,2561144,SANDIP WADGHULE DP,100,22,1,4,NO,-,,,,,YES,NO METER,20.0705104,74.1050042,2495970,10-06-2020 12:02,NO,YES
689,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,2561232,"Namdeo Kapse, Dubai",100,41,,,NO,-,,,,,YES,NO METER,20.0627823,74.1194511,2579278,25-06-2020 17:07,NO,NO
690,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,2563115,RELIANCE JIO,25,36,1,5,YES,053-19226712,100/5,100/5,NA,NA,YES,21282,20.0757207,74.1083964,2495970,10-06-2020 13:23,NO,YES
691,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256035,PADTACHI,100,67,,,YES,063-0461703,NA,NA,NA,NA,NO,,20.0723008,74.1157818,2579278,25-06-2020 17:07,NO,NO
692,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256036,BORSE,100,71,9,1,NO,-,,,,,YES,NO METER,20.0701456,74.1153717,2579278,25-06-2020 17:07,NO,YES
693,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256037,WATER SUPPLY,150,54,7,1,NO,-,,,,,YES,NO METER,20.0651283,74.1188,2579278,25-06-2020 17:07,NO,YES
694,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256038,KHADTALE I,100,,,,YES,063-48172021,NA,NA,NA,NA,YES,142515,20.0643742,74.1209907,2579278,25-06-2020 17:07,NO,NO
695,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256039,KHADTALE-II,100,44,,,NO,-,,,,,YES,NO METER,20.06267,74.1199818,2579278,25-06-2020 17:07,NO,NO
696,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256052,VYAVHARE,100,71,10,1,NO,-,,,,,YES,NO METER,20.0701641,74.114926,2579278,25-06-2020 17:07,NO,YES
697,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256058,KHADTALE -III,63,43,,,YES,076-005347,NA,NA,NA,NA,NO,,20.0625073,74.1198707,2579278,25-06-2020 17:07,NO,NO
698,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256060,WALAKE DP,63,71,9,5,YES,076-005376,NA,NA,NA,NA,NO,,20.0685809,74.1165385,2579278,25-06-2020 17:07,NO,YES
699,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256066,Khirsagar DP,63,41,6,3,NO,-,,,,,YES,NO METER,20.0621041,74.1201495,2579278,25-06-2020 17:07,NO,YES
700,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256068,Brijlal Bhutada D P,63,71,9,2,YES,053-10038133,NA,NA,NA,NA,YES,401165,20.0698421,74.11544,2579278,25-06-2020 17:07,NO,YES
701,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256077,Nagare DP,100,77,,,YES,076-129642,NA,NA,NA,NA,NO,,20.070941,74.1131535,2579278,25-06-2020 17:07,NO,NO
702,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256189,Pandurang Wadghule,100,19,3,19,NO,-,,,,,YES,NO METER,20.061951,74.112067,2495970,10-06-2020 12:02,NO,YES
703,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256194,Lift Nirbhavane,100,18,2,3,NO,-,,,,,NO,,20.0705134,74.1050107,2495970,10-06-2020 12:02,NO,YES
704,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256195,Mahindra Nagare DP,100,39,,,NO,-,,,,,YES,NO METER,20.061951,74.112067,2495970,10-06-2020 15:31,NO,NO
705,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256196,ice factory,100,8,1,8,NO,-,,,,NA,NO,,20.0705134,74.1050107,2495970,10-06-2020 12:02,NO,YES
706,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256201,NAGARE DP KURUDGAON,100,48,1,8,NO,-,,,,,YES,NO METER,20.0705096,74.105012,2495970,10-06-2020 15:31,NO,YES
707,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256206,Satbhai DP,63,44,44,7,NO,-,,,,,YES,NO METER,20.0389508,74.1373921,2495970,10-06-2020 12:02,NO,YES
708,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256207,wadghule maruti mandir jalgaon 19,63,37,1,5,YES,076-149007,100/5,200/5,NA,NA,YES,409756,20.0757207,74.1083964,2495970,10-06-2020 12:02,NO,YES
709,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256280,Balu Karad,63,40,4,6,NO,-,,,,,YES,NO METER,20.0773762,74.0988525,2495970,10-06-2020 13:23,NO,YES
710,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),203,11 kV Mitsagar,4256329,"Kunde DP, Shivre",,117,,,NO,-,,,,,YES,NO METER,20.0623067,74.1247147,2638592,11-06-2020 16:11,NO,NO
711,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2561016,MACHINDRA WAGH,,98,26,1,YES,053-10283771,200/5,200/5,11KV/110V,11KV/110V,NO,,20.0365094,74.1382773,2109425,10-06-2020 12:49,NO,YES
712,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2561017,sunderpur SOMVANSHI DP,,72,21,1,NO,-,,,,,YES,NO METER,20.046563,74.1303474,2109425,10-06-2020 12:49,NO,YES
713,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2561112,Kale Vasti single phase,,30,11,3,YES,055-MH907378,200/5,200/5,11KV/110V,11KV/110V,NO,,20.0455031,74.1072779,2109425,09-06-2020 12:57,NO,YES
714,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2561113,Avhad vasti single phase,,35,12,2,YES,055-MH906928,225/5,225/5,11KV/110V,11KV/110V,NO,,20.0450702,74.1118944,2109425,09-06-2020 12:57,NO,YES
715,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2561114,Bhaisaheb vasti single phase,,65,17,1,YES,055-MH907348,200/5,200/5,11KV/110V,11KV/110V,NO,,20.0418603,74.1317872,2109425,10-06-2020 12:49,NO,YES
716,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2561120,Avhad 1 phae Kathergaon Gr 16,75,67,13,1,NO,-,,,,,NO,,20.0458176,74.1119259,2235871,11-12-2020 11:03,NO,YES
717,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2561257,Tiyyar Nana Dp,,23,7,48,NO,-,,,,,YES,NO METER,20.0553579,74.1056338,2109425,10-06-2020 12:49,NO,YES
718,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,2563116,RELAIANCE JIO 25*3 KVA,75,103,19,2,YES,053-18092328,01-Jan,100/5,11KV/110V,11KV/110V,YES,27635,20.0391855,74.1150865,2109425,22-06-2020 09:53,NO,YES
719,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,4256155,KALE DP KURUDGAON,,29,10,3,NO,-,,,,,YES,NO METER,20.046564,74.1055607,2109425,09-06-2020 12:57,NO,YES
720,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184140,33/11 kV JALGAON(N),204,11 KV  SUNDARPUR,4256159,GAOTHAN DP KATHRGAON,,106,17,4,NO,-,,,,,NO,,20.0393405,74.1169706,2638606,10-07-2020 11:40,NO,YES
